model,layer,speaker,style,fileid,score
hubert_base,11,ex04,conv-animal,ex04-ex01_animal-animaldir_007-ex04_animal_css003.wav,7.833569581099721
hubert_base,11,ex04,conv-animal,ex04-ex01_animal-animaldir_007-ex04_animal_css002.wav,7.576260547021106
hubert_base,11,ex04,conv-animal,ex04-ex01_animal-animaldir_007-ex04_animal_css004.wav,8.078896794998885
hubert_base,11,ex04,conv-animal,ex04-ex01_animal-animaldir_007-ex04_animal_css000.wav,6.66947901280652
hubert_base,11,ex04,conv-animal,ex04-ex01_animal-animaldir_007-ex04_animal_css001.wav,7.844332619255093
hubert_base,11,ex04,conv-sympathetic,ex04-ex01_sympathetic-sad_008-ex04_sympathetic_css001.wav,7.667326472534495
hubert_base,11,ex04,conv-sympathetic,ex04-ex01_sympathetic-sad_008-ex04_sympathetic_css007.wav,7.44637678643287
hubert_base,11,ex04,conv-sympathetic,ex04-ex01_sympathetic-sad_008-ex04_sympathetic_css004.wav,9.7760325789282
hubert_base,11,ex04,conv-sympathetic,ex04-ex01_sympathetic-sad_008-ex04_sympathetic_css005.wav,6.500555955999838
hubert_base,11,ex04,conv-sympathetic,ex04-ex01_sympathetic-sad_008-ex04_sympathetic_css002.wav,9.887518370598226
hubert_base,11,ex04,conv-sympathetic,ex04-ex01_sympathetic-sad_008-ex04_sympathetic_css003.wav,6.934427247201345
hubert_base,11,ex04,conv-sympathetic,ex04-ex01_sympathetic-sad_008-ex04_sympathetic_css000.wav,8.126028103340838
hubert_base,11,ex04,conv-sympathetic,ex04-ex01_sympathetic-sad_008-ex04_sympathetic_css006.wav,6.920136778380935
hubert_base,11,ex04,read-whisper,ex04_whisper_00370.wav,7.675442575615198
hubert_base,11,ex04,read-whisper,ex04_whisper_00371.wav,6.663052834588838
hubert_base,11,ex04,read-whisper,ex04_whisper_00372.wav,7.176581029904255
hubert_base,11,ex04,read-whisper,ex04_whisper_00379.wav,6.136650955101783
hubert_base,11,ex04,read-whisper,ex04_whisper_00374.wav,6.464321330083323
hubert_base,11,ex04,read-whisper,ex04_whisper_00378.wav,5.727075852044149
hubert_base,11,ex04,read-whisper,ex04_whisper_00368.wav,7.712220036027658
hubert_base,11,ex04,read-whisper,ex04_whisper_00380.wav,7.313939113595779
hubert_base,11,ex04,read-whisper,ex04_whisper_00369.wav,7.295440369701121
hubert_base,11,ex04,read-whisper,ex04_whisper_00373.wav,8.557464803738387
hubert_base,11,ex04,read-whisper,ex04_whisper_00377.wav,9.127816058153876
hubert_base,11,ex04,read-whisper,ex04_whisper_00376.wav,7.925806609834741
hubert_base,11,ex04,read-whisper,ex04_whisper_00367.wav,6.9468065624204
hubert_base,11,ex04,read-whisper,ex04_whisper_00366.wav,8.570092638804008
hubert_base,11,ex04,read-whisper,ex04_whisper_00375.wav,8.315482703463912
hubert_base,11,ex04,read-happy,ex04_happy_00370.wav,8.679491926255784
hubert_base,11,ex04,read-happy,ex04_happy_00366.wav,10.12392398522566
hubert_base,11,ex04,read-happy,ex04_happy_00373.wav,8.594910493929296
hubert_base,11,ex04,read-happy,ex04_happy_00371.wav,9.251434486090142
hubert_base,11,ex04,read-happy,ex04_happy_00364.wav,8.680618257056354
hubert_base,11,ex04,read-happy,ex04_happy_00380.wav,8.833008443924061
hubert_base,11,ex04,read-happy,ex04_happy_00367.wav,9.158932304608626
hubert_base,11,ex04,read-happy,ex04_happy_00379.wav,9.256559108989505
hubert_base,11,ex04,read-happy,ex04_happy_00369.wav,9.557899927182088
hubert_base,11,ex04,read-happy,ex04_happy_00377.wav,10.616420859562371
hubert_base,11,ex04,read-happy,ex04_happy_00376.wav,10.56683876357757
hubert_base,11,ex04,read-happy,ex04_happy_00374.wav,8.022532209498788
hubert_base,11,ex04,read-happy,ex04_happy_00375.wav,9.590771103495088
hubert_base,11,ex04,read-happy,ex04_happy_00372.wav,9.945274072558917
hubert_base,11,ex04,read-happy,ex04_happy_00368.wav,9.248808647328332
hubert_base,11,ex04,read-happy,ex04_happy_00365.wav,8.832800633979275
hubert_base,11,ex04,read-happy,ex04_happy_00363.wav,9.038050876535776
hubert_base,11,ex04,read-happy,ex04_happy_00378.wav,8.701045840354297
hubert_base,11,ex04,conv-sad,ex04-ex01_sad-sympathetic_002-ex04_sad_css000.wav,7.083696896098212
hubert_base,11,ex04,conv-sad,ex04-ex01_sad-sympathetic_002-ex04_sad_css003.wav,8.113730924630026
hubert_base,11,ex04,conv-sad,ex04-ex01_sad-sympathetic_002-ex04_sad_css002.wav,7.483870112124376
hubert_base,11,ex04,conv-sad,ex04-ex01_sad-sympathetic_002-ex04_sad_css001.wav,7.51008172859534
hubert_base,11,ex04,conv-child,ex04-ex01_child-childdir_005-ex04_child_css002.wav,12.474449762310558
hubert_base,11,ex04,conv-child,ex04-ex01_child-childdir_005-ex04_child_css008.wav,10.506217611557265
hubert_base,11,ex04,conv-child,ex04-ex01_child-childdir_005-ex04_child_css001.wav,13.985874542018504
hubert_base,11,ex04,conv-child,ex04-ex01_child-childdir_005-ex04_child_css005.wav,10.639277360123073
hubert_base,11,ex04,conv-child,ex04-ex01_child-childdir_005-ex04_child_css007.wav,11.760434684617822
hubert_base,11,ex04,conv-child,ex04-ex01_child-childdir_005-ex04_child_css004.wav,9.85849692308125
hubert_base,11,ex04,conv-child,ex04-ex01_child-childdir_005-ex04_child_css006.wav,10.360003287174983
hubert_base,11,ex04,conv-child,ex04-ex01_child-childdir_005-ex04_child_css003.wav,12.000688410964104
hubert_base,11,ex04,conv-child,ex04-ex01_child-childdir_005-ex04_child_css000.wav,14.947012371513296
hubert_base,11,ex04,conv-angry,ex04-ex02_angry_003-ex04_angry_css000.wav,7.698460785744886
hubert_base,11,ex04,conv-default,ex04-ex03_default_005-ex04_default_css003.wav,7.199205565434601
hubert_base,11,ex04,conv-default,ex04-ex03_default_005-ex04_default_css002.wav,7.044874126807777
hubert_base,11,ex04,conv-default,ex04-ex03_default_005-ex04_default_css001.wav,6.6852528296897695
hubert_base,11,ex04,conv-default,ex04-ex03_default_005-ex04_default_css000.wav,7.218093019999431
hubert_base,11,ex04,conv-calm,ex04-ex02_calm_003-ex04_calm_css007.wav,6.835333258678892
hubert_base,11,ex04,conv-calm,ex04-ex02_calm_003-ex04_calm_css006.wav,6.737638605260091
hubert_base,11,ex04,conv-calm,ex04-ex02_calm_003-ex04_calm_css003.wav,8.846161831488523
hubert_base,11,ex04,conv-calm,ex04-ex02_calm_003-ex04_calm_css005.wav,6.653192174831957
hubert_base,11,ex04,conv-calm,ex04-ex02_calm_003-ex04_calm_css001.wav,8.03496460526327
hubert_base,11,ex04,conv-calm,ex04-ex02_calm_003-ex04_calm_css002.wav,8.139890712839106
hubert_base,11,ex04,conv-calm,ex04-ex02_calm_003-ex04_calm_css004.wav,7.622869775761566
hubert_base,11,ex04,conv-calm,ex04-ex02_calm_003-ex04_calm_css000.wav,6.297443979309896
hubert_base,11,ex04,read-narration,ex04_narration_longform_00001_rss001.wav,6.879736912008025
hubert_base,11,ex04,read-sad,ex04_sad_00365.wav,6.861689769214225
hubert_base,11,ex04,read-sad,ex04_sad_00379.wav,7.024639503097688
hubert_base,11,ex04,read-sad,ex04_sad_00374.wav,6.116402136864537
hubert_base,11,ex04,read-sad,ex04_sad_00376.wav,6.526570640941543
hubert_base,11,ex04,read-sad,ex04_sad_00373.wav,6.697202138329471
hubert_base,11,ex04,read-sad,ex04_sad_00370.wav,7.442941605159864
hubert_base,11,ex04,read-sad,ex04_sad_00367.wav,6.19399521705436
hubert_base,11,ex04,read-sad,ex04_sad_00364.wav,6.52714835072854
hubert_base,11,ex04,read-sad,ex04_sad_00366.wav,6.820971605258675
hubert_base,11,ex04,read-sad,ex04_sad_00369.wav,6.300553608465349
hubert_base,11,ex04,read-sad,ex04_sad_00371.wav,7.444891900331445
hubert_base,11,ex04,read-sad,ex04_sad_00375.wav,6.55958223327776
hubert_base,11,ex04,read-sad,ex04_sad_00378.wav,9.329067128973769
hubert_base,11,ex04,read-sad,ex04_sad_00368.wav,6.522505806930442
hubert_base,11,ex04,read-sad,ex04_sad_00380.wav,6.44133477622209
hubert_base,11,ex04,read-sad,ex04_sad_00377.wav,6.220001055570205
hubert_base,11,ex04,read-sad,ex04_sad_00372.wav,7.028101007822679
hubert_base,11,ex04,conv-confused,ex04-ex02_confused_001-ex04_confused_css001.wav,6.88852195489375
hubert_base,11,ex04,conv-confused,ex04-ex02_confused_001-ex04_confused_css000.wav,8.415147583396331
hubert_base,11,ex04,conv-confused,ex04-ex02_confused_001-ex04_confused_css003.wav,7.796069435146855
hubert_base,11,ex04,conv-confused,ex04-ex02_confused_001-ex04_confused_css002.wav,7.435779165814582
hubert_base,11,ex04,conv-confused,ex04-ex02_confused_001-ex04_confused_css004.wav,8.230349456062317
hubert_base,11,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css005.wav,8.125268472393095
hubert_base,11,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css006.wav,6.987750377327673
hubert_base,11,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css007.wav,7.586174794607301
hubert_base,11,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css004.wav,7.350215774824126
hubert_base,11,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css003.wav,7.9810393797238355
hubert_base,11,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css008.wav,8.508528100182401
hubert_base,11,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css000.wav,8.248698899095933
hubert_base,11,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css009.wav,8.753482769715424
hubert_base,11,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css002.wav,9.037220867457734
hubert_base,11,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css001.wav,8.820015749706826
hubert_base,11,ex04,read-confused,ex04_confused_00374.wav,6.536075451943278
hubert_base,11,ex04,read-confused,ex04_confused_00370.wav,7.9619326391349405
hubert_base,11,ex04,read-confused,ex04_confused_00379.wav,7.866318905497491
hubert_base,11,ex04,read-confused,ex04_confused_00375.wav,7.220758088765923
hubert_base,11,ex04,read-confused,ex04_confused_00368.wav,7.37607662685282
hubert_base,11,ex04,read-confused,ex04_confused_00371.wav,8.16307889690362
hubert_base,11,ex04,read-confused,ex04_confused_00377.wav,6.8642601529488365
hubert_base,11,ex04,read-confused,ex04_confused_00380.wav,8.013552252673039
hubert_base,11,ex04,read-confused,ex04_confused_00376.wav,7.540924978349117
hubert_base,11,ex04,read-confused,ex04_confused_00378.wav,5.692421157429866
hubert_base,11,ex04,read-confused,ex04_confused_00372.wav,7.537597467067154
hubert_base,11,ex04,read-confused,ex04_confused_00373.wav,6.696812633910548
hubert_base,11,ex04,read-confused,ex04_confused_00369.wav,7.528605550736808
hubert_base,11,ex04,read-confused,ex04_confused_00367.wav,6.32403854679775
hubert_base,11,ex04,conv-laughing,ex04-ex01_laughing_003-ex04_laughing_css000.wav,10.433703225683317
hubert_base,11,ex04,conv-laughing,ex04-ex02_laughing_002-ex04_laughing_css002.wav,7.952064344881141
hubert_base,11,ex04,conv-laughing,ex04-ex02_laughing_002-ex04_laughing_css000.wav,7.15546812748523
hubert_base,11,ex04,conv-laughing,ex04-ex01_laughing_003-ex04_laughing_css004.wav,9.192968779945836
hubert_base,11,ex04,conv-laughing,ex04-ex01_laughing_003-ex04_laughing_css005.wav,9.82449083858918
hubert_base,11,ex04,conv-laughing,ex04-ex02_laughing_002-ex04_laughing_css001.wav,7.139411521800338
hubert_base,11,ex04,conv-laughing,ex04-ex01_laughing_003-ex04_laughing_css001.wav,9.791548116419936
hubert_base,11,ex04,conv-laughing,ex04-ex02_laughing_002-ex04_laughing_css003.wav,7.764527772147619
hubert_base,11,ex04,conv-laughing,ex04-ex01_laughing_003-ex04_laughing_css002.wav,10.25188484105722
hubert_base,11,ex04,conv-laughing,ex04-ex01_laughing_003-ex04_laughing_css003.wav,11.810161470860242
hubert_base,11,ex04,read-default,ex04_default_essentials_00038.wav,7.023297136324144
hubert_base,11,ex04,read-default,ex04_default_emphasis_00200.wav,8.235560194119605
hubert_base,11,ex04,read-default,ex04_default_emphasis_00188.wav,6.736831012494465
hubert_base,11,ex04,read-default,ex04_default_00369.wav,8.472876773701406
hubert_base,11,ex04,read-default,ex04_default_00371.wav,7.93109257448736
hubert_base,11,ex04,read-default,ex04_default_00376.wav,8.747700913841976
hubert_base,11,ex04,read-default,ex04_default_00370.wav,7.673723309942761
hubert_base,11,ex04,read-default,ex04_default_00363.wav,7.791527138178432
hubert_base,11,ex04,read-default,ex04_default_emphasis_00186.wav,7.23399869688953
hubert_base,11,ex04,read-default,ex04_default_emphasis_00196.wav,8.85454289152947
hubert_base,11,ex04,read-default,ex04_default_00377.wav,8.49349634631938
hubert_base,11,ex04,read-default,ex04_default_00368.wav,7.960787531190037
hubert_base,11,ex04,read-default,ex04_default_emphasis_00185.wav,8.029079743850286
hubert_base,11,ex04,read-default,ex04_default_00379.wav,7.506930691043404
hubert_base,11,ex04,read-default,ex04_default_emphasis_00187.wav,6.685197774669275
hubert_base,11,ex04,read-default,ex04_default_emphasis_00184.wav,7.8115606991105375
hubert_base,11,ex04,read-default,ex04_default_00364.wav,7.423554947312216
hubert_base,11,ex04,read-default,ex04_default_emphasis_00189.wav,6.815628447668389
hubert_base,11,ex04,read-default,ex04_default_emphasis_00199.wav,7.627045080505053
hubert_base,11,ex04,read-default,ex04_default_00362.wav,7.568553043733925
hubert_base,11,ex04,read-default,ex04_default_emphasis_00194.wav,7.075235963003163
hubert_base,11,ex04,read-default,ex04_default_00380.wav,7.374030582554812
hubert_base,11,ex04,read-default,ex04_default_emphasis_00192.wav,7.44848290193254
hubert_base,11,ex04,read-default,ex04_default_essentials_00040.wav,7.265841134035121
hubert_base,11,ex04,read-default,ex04_default_00365.wav,8.110317618596051
hubert_base,11,ex04,read-default,ex04_default_00367.wav,8.658721959222344
hubert_base,11,ex04,read-default,ex04_default_essentials_00037.wav,7.278052741617172
hubert_base,11,ex04,read-default,ex04_default_00373.wav,7.937815567097335
hubert_base,11,ex04,read-default,ex04_default_00378.wav,6.773197872748176
hubert_base,11,ex04,read-default,ex04_default_00374.wav,7.88312417298705
hubert_base,11,ex04,read-default,ex04_default_00372.wav,7.353186881769072
hubert_base,11,ex04,read-default,ex04_default_emphasis_00183.wav,6.804536229103214
hubert_base,11,ex04,read-default,ex04_default_00375.wav,8.375993150436095
hubert_base,11,ex04,read-default,ex04_default_emphasis_00182.wav,7.650535064399794
hubert_base,11,ex04,read-default,ex04_default_emphasis_00197.wav,8.784623734077112
hubert_base,11,ex04,read-default,ex04_default_emphasis_00198.wav,8.290814373973786
hubert_base,11,ex04,read-default,ex04_default_emphasis_00191.wav,7.295575560382386
hubert_base,11,ex04,read-default,ex04_default_emphasis_00195.wav,6.462685211870445
hubert_base,11,ex04,read-default,ex04_default_essentials_00039.wav,7.183038078393275
hubert_base,11,ex04,read-default,ex04_default_emphasis_00190.wav,7.197617475196959
hubert_base,11,ex04,read-default,ex04_default_00366.wav,8.277405047582196
hubert_base,11,ex04,read-default,ex04_default_longform_00001_rss001.wav,7.055523930210937
hubert_base,11,ex04,read-default,ex04_default_emphasis_00193.wav,7.694586265208056
hubert_base,11,ex04,conv-disgusted,ex04-ex01_disgusted_001-ex04_disgusted_css003.wav,10.165614116359809
hubert_base,11,ex04,conv-disgusted,ex04-ex01_disgusted_001-ex04_disgusted_css001.wav,6.981602881635265
hubert_base,11,ex04,conv-disgusted,ex04-ex02_disgusted_012-ex04_disgusted_css002.wav,9.1644015365987
hubert_base,11,ex04,conv-disgusted,ex04-ex02_disgusted_012-ex04_disgusted_css006.wav,8.605444838322232
hubert_base,11,ex04,conv-disgusted,ex04-ex01_disgusted_001-ex04_disgusted_css004.wav,8.215959317419053
hubert_base,11,ex04,conv-disgusted,ex04-ex02_disgusted_012-ex04_disgusted_css003.wav,7.960778394698933
hubert_base,11,ex04,conv-disgusted,ex04-ex01_disgusted_001-ex04_disgusted_css000.wav,7.693273625184278
hubert_base,11,ex04,conv-disgusted,ex04-ex02_disgusted_012-ex04_disgusted_css008.wav,10.243242324132169
hubert_base,11,ex04,conv-disgusted,ex04-ex02_disgusted_012-ex04_disgusted_css007.wav,8.832911263075198
hubert_base,11,ex04,conv-disgusted,ex04-ex02_disgusted_012-ex04_disgusted_css004.wav,9.714876655693615
hubert_base,11,ex04,conv-disgusted,ex04-ex01_disgusted_001-ex04_disgusted_css002.wav,7.671557591491923
hubert_base,11,ex04,conv-disgusted,ex04-ex02_disgusted_012-ex04_disgusted_css000.wav,8.169231637327556
hubert_base,11,ex04,conv-disgusted,ex04-ex02_disgusted_012-ex04_disgusted_css001.wav,9.41280271656853
hubert_base,11,ex04,conv-disgusted,ex04-ex02_disgusted_012-ex04_disgusted_css005.wav,8.258222457322479
hubert_base,11,ex04,conv-fast,ex04-ex03_fast_002-ex04_fast_css001.wav,7.257270870324612
hubert_base,11,ex04,conv-fast,ex04-ex03_fast_002-ex04_fast_css003.wav,6.597110788551836
hubert_base,11,ex04,conv-fast,ex04-ex03_fast_002-ex04_fast_css005.wav,9.350184620479066
hubert_base,11,ex04,conv-fast,ex04-ex03_fast_002-ex04_fast_css002.wav,7.337369263575901
hubert_base,11,ex04,conv-fast,ex04-ex03_fast_002-ex04_fast_css000.wav,9.889661501391885
hubert_base,11,ex04,conv-fast,ex04-ex03_fast_002-ex04_fast_css004.wav,8.712266626450694
hubert_base,11,ex04,conv-projected,ex04-ex03_projected_011-ex04_projected_css003.wav,11.374795391137514
hubert_base,11,ex04,conv-projected,ex04-ex03_projected_011-ex04_projected_css000.wav,10.828360795657916
hubert_base,11,ex04,conv-projected,ex04-ex03_projected_011-ex04_projected_css002.wav,11.573687862033792
hubert_base,11,ex04,conv-projected,ex04-ex03_projected_011-ex04_projected_css001.wav,9.991960053266526
hubert_base,11,ex04,conv-awe,ex04-ex02_awe_001-ex04_awe_css002.wav,6.619545129237418
hubert_base,11,ex04,conv-awe,ex04-ex02_awe_001-ex04_awe_css001.wav,7.0089851452893095
hubert_base,11,ex04,conv-awe,ex04-ex02_awe_001-ex04_awe_css000.wav,7.448081102624041
hubert_base,11,ex04,conv-animaldir,ex04-ex01_animaldir-animal_004-ex04_animaldir_css003.wav,9.58220839856847
hubert_base,11,ex04,conv-animaldir,ex04-ex01_animaldir-animal_004-ex04_animaldir_css005.wav,7.7057439048335965
hubert_base,11,ex04,conv-animaldir,ex04-ex01_animaldir-animal_004-ex04_animaldir_css000.wav,10.425596731368062
hubert_base,11,ex04,conv-animaldir,ex04-ex01_animaldir-animal_004-ex04_animaldir_css006.wav,10.141246091102028
hubert_base,11,ex04,conv-animaldir,ex04-ex01_animaldir-animal_004-ex04_animaldir_css002.wav,10.451872617169288
hubert_base,11,ex04,conv-animaldir,ex04-ex01_animaldir-animal_004-ex04_animaldir_css001.wav,10.281940856598538
hubert_base,11,ex04,conv-animaldir,ex04-ex01_animaldir-animal_004-ex04_animaldir_css007.wav,8.76794700705822
hubert_base,11,ex04,conv-animaldir,ex04-ex01_animaldir-animal_004-ex04_animaldir_css004.wav,7.761540178238116
hubert_base,11,ex04,conv-enunciated,ex04-ex02_enunciated_001-ex04_enunciated_css003.wav,7.539807331820804
hubert_base,11,ex04,conv-enunciated,ex04-ex03_enunciated_002-ex04_enunciated_css001.wav,8.523136630243368
hubert_base,11,ex04,conv-enunciated,ex04-ex02_enunciated_001-ex04_enunciated_css005.wav,7.733105404515904
hubert_base,11,ex04,conv-enunciated,ex04-ex03_enunciated_002-ex04_enunciated_css000.wav,10.499046541463528
hubert_base,11,ex04,conv-enunciated,ex04-ex02_enunciated_001-ex04_enunciated_css004.wav,6.776293575941217
hubert_base,11,ex04,conv-enunciated,ex04-ex03_enunciated_002-ex04_enunciated_css002.wav,8.293008577584201
hubert_base,11,ex04,conv-enunciated,ex04-ex03_enunciated_002-ex04_enunciated_css003.wav,9.465899231925992
hubert_base,11,ex04,read-laughing,ex04_laughing_00368.wav,8.485030449669962
hubert_base,11,ex04,read-laughing,ex04_laughing_00373.wav,8.458650139517383
hubert_base,11,ex04,read-laughing,ex04_laughing_00372.wav,8.702027538584781
hubert_base,11,ex04,read-laughing,ex04_laughing_00370.wav,8.470487637060414
hubert_base,11,ex04,read-laughing,ex04_laughing_00376.wav,9.334739247652069
hubert_base,11,ex04,read-laughing,ex04_laughing_00367.wav,8.268875993424627
hubert_base,11,ex04,read-laughing,ex04_laughing_00371.wav,7.869478471360032
